name,ratings,prices,aminities,location,description,City
Logistic City Stars Hotel,2.5,,,"99 El-Nasr Road, Cairo 11511 Egypt","Loin des standards d'un 1* encore moins d'un 5*  Pour avoir séjourné dans différents hôtels à travers le monde, je peux vous dire qu'ils doivent tout apprendre dans ce domaine.  Le personnel n'est pas du tout souriant et très peu aimable. Très loin de l'hospitalité africaine. L'accueil est inexistant.   Première fois en 15 ans que je tombe sur un hôtel aussi médiocre.  Scandaleux et honteux de mettre des descriptions non conformes.  1/ À quelques heures de s'enregistrer (une fois que l'annulation n'est plus possible) on reçoit un mail pour nous signaler que l'hôtel n'est réservé qu'aux égyptiens et que les nourritures et boissons extérieures sont complètement interdites dans l'enceinte. Aucuns de ces points n'aient signalés lors de la réservation ou sur le descriptif en ligne.  2/ Surprise au moment de s'enregistrer, le prix bloqué à la réservation à augmenté de 15% et l'hôtesse nous apprend qu'on doit ajouter 60$ à ce prix car nous sommes non résidents égyptiens.  DES VOLEURS!!   Face à notre refus d'ajouter autant elle baisse la somme de 70% en quelques secondes (taxe à la tête du client!!! Honteux !  3/ Ils proposent soit disant des chambres doubles mais au moment de découvrir la chambre on s'aperçoit qu'elle est avec 2 lits simples, on appelle l'accueil pour signaler que ce n'est pas ce que nous avions réservés. L'hôtesse nous répond simplement que dans cet hôtel toutes les chambres sont en lits séparés.   4/ La chambre est sommaire.   Odeur d'humidité et marque d'humidité sur les murs   Quant à la literie, elle n'est pas du tout confortable.  Juste une serviette de toilette, pas de serviettes pour les mains, cheveux ou même de tapis de bain... Pas de câble TV, uniquement les chaînes locales...  5/ Petit déjeuner inexistant,   même pas de café ou de lait, juste une bouilloire d'eau chaude, obligé d'aller se restaurer à côté pour avoir quelques choses de convenable à se mettre sous la dent. Déplorable  6/ Piscine non accessible à convenance car utiliser pour des entraînements  Enfin, vous l'aurez compris et êtes prévenus, à fuir !…",Cairo
Dreamers Hotel,2.5,,",Free parking,Free internet,Hot bath,Free breakfast,Babysitting,Children Activities (Kid / Family Friendly),Airport transportation,Business Centre with Internet Access,Wifi,Paid wifi,Bar / lounge,Restaurant,Shuttle bus service,Conference facilities,Banquet room,Meeting rooms,Non-smoking hotel,Dry cleaning,Laundry service,Self-serve laundry,Air conditioning,Room service,Kitchenette,Microwave,Minibar,Refrigerator,Non-smoking rooms,Suites,Family rooms,Smoking rooms available","5 Jeddah Street Giza, Cairo 11511 Egypt","Dreamers Hotel is an excellent choice for travellers visiting Cairo, offering a family-friendly environment alongside many helpful amenities designed to enhance your stay.Khan Al-Khalili (2.7 mi), located nearby, makes Dreamers Hotel a great place to stay for those interested in visiting this popular Cairo landmark.Guest rooms offer amenities such as air conditioning, a minibar, and a kitchenette, and guests can go online with free internet access offered by the hotel.Dreamers Hotel features room service, to help make your stay more enjoyable. The property also boasts a hot tub and free breakfast. If you are driving to Dreamers Hotel, free parking is available.If you are looking for a good Mediterranean restaurant, you may want to check out Tataa Sons, Tabaly, or Subzone while staying at Dreamers Hotel.Looking to explore? Then look no further than Al-Azhar Park and Gabalaya Park and Aquarium, which are some popular Cairo parks – all conveniently located a short distance from the hotel.Enjoy your stay in Cairo!",Cairo
TIAB House - tyb hws,2.0,,",Parking,Free High Speed Internet (WiFi),Children Activities (Kid / Family Friendly),Airport transportation,Baggage storage,Currency exchange,24-hour front desk,Dry cleaning,Shuttle bus service,Car hire,Laundry service,Air conditioning,Desk,Room service,Safe,Refrigerator,Extra long beds,Bath / shower,Complimentary toiletries,Seating area,Telephone,Wake-up service / alarm clock","24 Mohamed Khalaf Street, Dokky, Cairo 12611 Egypt","Finding an ideal charming hotel in Cairo does not have to be difficult. Welcome to Tiab House Hotel, a nice option for travellers like you.Nearby landmarks such as Saqqara (Sakkara) Pyramids (1.9 mi) and Baron Palace (2.5 mi) make Tiab House Hotel a great place to stay when visiting Cairo.As your “home away from home,” the hotel rooms offer a refrigerator, air conditioning, and a seating area, and getting online is easy, with free wifi available.Guests have access to 24 hour front desk, room service, and currency exchange while staying at Tiab House Hotel. And, as an added convenience, there is parking available to guests.If you’re looking for an Asian restaurant, consider a visit to Indira Indian Restaurant, Shogun Japanese Restaurant, or Massala, which are all conveniently located a short distance from Tiab House Hotel.Looking to explore? Then look no further than Sami Amin, Old Egypt For Fine Art, and Picasso East art gallery, which are some popular Cairo art galleries – all conveniently located a short distance from the hotel.Tiab House Hotel looks forward to welcoming you on your visit to Cairo.",Cairo
Moon Light Hotel Cairo,1.5,,,"El-Thawra Street Dar Al Eshara Almazah, Cairo 11511 Egypt",اقل من المتوسط موظفى الاستقبال غير محترفين بوفية الافطار فقير خدمة الغرف جيدة انقطاع الكهرباء بساعات فلايوجد مولد كهرباء الشىء الجيد الوحيد مكان الفندق  مكان للاقامة فقط ولا يصلح للترفية او الاستمتاع نصيحة بسيطة عندما تنقطع الكهرباء بالساعات يجب ان تعتذر,Cairo
New Garden Palace Hotel,2.0,,",Valet parking,Free internet,Breakfast available,Karaoke,Nightclub / DJ,Babysitting,Children Activities (Kid / Family Friendly),Car hire,Public wifi,Vending machine,Conference facilities,Meeting rooms,BBQ facilities,Baggage storage,Concierge,Currency exchange,Shops,24-hour front desk,Express check-in / check-out,Dry cleaning,Safe,Minibar,Refrigerator,Bath / shower,Non-smoking rooms,Family rooms,Smoking rooms available","11 Modareat Al Tahrir St. Garden City, Cairo 02 Egypt","Villa De Angelis is provided with a parking area, a nice garden, among lemon groves, and in the garden you find tables, sun chairs and children games, ideal to relax after a day spent on the beach or visiting sites of cultural interest. Services: reception, breakfast from 8:00 to 10:30, daily cleaning of the rooms, midweek change of the linen, car park. Restaurants, shops and bars less than 3 km distance. City center, railway station, harbor, post office and banks less than 5 min. drive.",Cairo
Regency Inn,,,,"15 Talaat Harb, Cairo 11511 Egypt",,Cairo
Cairo City,,,,"5 Sherif El-Sagheer Down Town, Cairo 11511 Egypt",,Cairo
Grand Nile Plaza,,,,"38 Abd El-Khalik Tharwat 5th Floor, Cairo 11511 Egypt",,Cairo
Aviation Hotel,,,,,,Cairo
Fairmont Nile City,4.5,"EGP 6,270",",Valet parking,Free High Speed Internet (WiFi),Pool,Fitness Centre with Gym / Workout Room,Bar / lounge,Casino and Gambling,Aerobics,Kids stay free,Paid private parking on-site,Wifi,Paid wifi,Hot bath,Pool / beach towels,Rooftop pool,Pool with view,Adult pool,Outdoor pool,Shallow end in pool,Yoga classes,Yoga room,Fitness / spa changing rooms,Fitness classes,Personal trainer,Sauna,Coffee shop,Restaurant,Breakfast available,Breakfast buffet,Breakfast in the room,Complimentary Instant Coffee,Complimentary tea,Complimentary welcome drink,Happy hour,Kid-friendly buffet,Kids' meals,Outdoor dining area,Snack bar,Special diet menus,Wine / champagne,Poolside bar,Rooftop bar,Entertainment staff,Evening entertainment,Nightclub / DJ,Babysitting,Children's television networks,Kids pool,Highchairs available,Free airport transportation,Airport transportation,Shuttle bus service,Car hire,Taxi service,Business Centre with Internet Access,Conference facilities,Banquet room,Meeting rooms,Photo copier / fax In business centre,Spa,Body wrap,Couples massage,Facial treatments,Foot bath,Foot massage,Full body massage,Hammam,Hand massage,Head massage,Makeup services,Manicure,Massage,Massage chair,Neck massage,Pedicure,Salon,Steam room,Waxing services,Rooftop terrace,24-hour security,Baggage storage,Concierge,Currency exchange,Executive lounge access,Gift shop,Newspaper,Outdoor furniture,Shared bathroom,Shared lounge / TV area,Shops,Sun deck,Sun loungers / beach chairs,Sun terrace,Sun umbrellas,ATM on site,Butler service,Doorperson,First aid kit,Infirmary,Umbrella,24-hour check-in,24-hour front desk,Express check-in / check-out,Private check-in / check-out,Clothes dryer,Dry cleaning,Laundry service,Ironing service,Shoeshine,Allergy-free room,Blackout curtains,Air conditioning,Additional bathroom,Desk,Coffee / tea maker,Cable / satellite TV,Bidet,Air purifier,Bathrobes,Dining area,Housekeeping,Interconnected rooms available,Private balcony,Room service,Safe,Seating area,Separate dining area,Separate living room,Sofa,Telephone,VIP room facilities,Wardrobe / wardrobe,Bottled water,Iron,Laptop safe,Private bathrooms,Tile / marble floor,Wake-up service / alarm clock,Kitchenette,Minibar,Refrigerator,Electric kettle,Flatscreen TV,On-demand films,Radio,iPod docking station,Walk-in shower,Whirlpool bathtub,Bath / shower,Complimentary toiletries,Hair dryer,City view,Bridal suite,Non-smoking rooms,Suites,Family rooms,Smoking rooms available","Nile City Towers - 2005 B, Corniche El Nil Ramlet Beaulac, Cairo 2466 Egypt","A melting pot of history and diversity, the city of Cairo is ideal for both business and leisure. Like the city itself, Fairmont Nile City offers a delightful series of contrasts, combining advanced technology and modern design with local flavors and flair. With sweeping panoramas of the river Nile and the Pyramids in the distance, Cairo’s beauty and history are always in sight from your luxury accommodation. During your stay, embark on culinary adventures at the city’s finest restaurants, enjoy the fresh air at our rooftop poolside restaurant and pamper yourself at Willow Stream Spa. Part of the prestigious Nile City complex, this luxury hotel is the perfect location for business events. The space consists of 845 square meters (9,100 square feet) plus 450 square meters (4,800 square feet) of outdoor space dedicated to meetings and conventions, comprising of 10 meeting rooms including a ballroom. The space also offers spectacular river Nile views.",Cairo
Hotel Bel Air,,,,"Mokkatum Hill, Cairo 11511 Egypt",,Cairo
Makram Ebeid Apartment,,,,"Makram Ebeid 40 Al Manteqah as Sadesah, Nasr City, Cairo 16756 Egypt",,Cairo
Maghrabi Hotel,,,,,,Cairo
Aman Hotel,,,",Restaurant,Beach,Air conditioning,Minibar","58 A Giza St Dokki, Cairo 11511 Egypt","Aman Hotel is an excellent choice for travellers visiting Cairo, offering a budget friendly environment alongside many helpful amenities designed to enhance your stay.Nearby landmarks such as St. Mark's Coptic Orthodox Church (0.3 mi) and Obelisk of Ramses II (1.2 mi) make Aman Hotel a great place to stay when visiting Cairo.Rooms at Aman Hotel provide air conditioning and a minibar.In addition, Aman Hotel offers an on-site restaurant, which will help make your Cairo trip additionally gratifying.Cairo has plenty of cafes. So when you’re here, be sure to check out popular spots like Bosco Cafe and Restaurant, Fresco, and Pastari Restaurant, which are serving up some great dishes.Plus, during your trip, don't forget to check out Saqqara (Sakkara) Pyramids (1.2 mi), Heliopolis (0.4 mi), and Baron Palace (0.6 mi), some attractions that are a short walk from Aman Hotel.Enjoy your stay in Cairo!",Cairo
Zee Tahrir suites,,,,"162 El Tahrir, Cairo 11511 Egypt",,Cairo
Pharaoh Club / Saint Maria,,,,"21 B El Khalifa El Maamoon St., Cairo 11511 Egypt",,Cairo
Capsis Palace Hotel,,,,"117 Sharie Ramsays - Bijiwar Jaridat Aljumhuriih - Alqahrt, Cairo 65147 Egypt",,Cairo
Blue Nile Hotel,,,,,,Cairo
Blue Paradise Hotel,,,,"El Riad 1 Tower, Cairo 11511 Egypt","The place is directly on the Nile, very close to all the tourist attractions",Cairo
Ocean Blue Heliopolis,,,,"El-Nasr Rd Plot 847, Sq. 1258, Cairo 11511 Egypt",Ocean Blue Studios is a unique accommodation experience secluded within a great community that combines residential suites with hotel amenities,Cairo
Madinaty Lodge By Travelholic Stay,,,,,,Cairo
New Lamar Hotel,,,,,,Cairo
Giza Pyramids Hotel,,,,"30 Gamal Abdel Nasser, Cairo 12557 Egypt",,Cairo
Nile Infinity,,,,"7 El-Fardous Agouza, Cairo 11511 Egypt",,Cairo
Horizon Loaloat Elnile,,,,,,Cairo
Al Maghraby,,,,"1 Atfet Hoah Al Katari, Cairo 11511 Egypt",,Cairo
CairoStarsCharming,,,,"16 Adly Street DownTown, Cairo 11511 Egypt",,Cairo
Gulf Tower,,,,"Elmahrosa St., 72A, Cairo 12655 Egypt",,Cairo
Egypt Smile Touring,,,,"6th of October City, Cairo 11511 Egypt",,Cairo
My Cairo Travel,,,,"13 Meret Basha St, Cairo 11511 Egypt",,Cairo
bob Marley hostel cairo,,,,"11 Sikat Alfadl Mutafarie Min Sharie Talaeat Harb Mabnaa Hlwanaa Aldawr Althalth, Cairo 11511 Egypt",,Cairo
