Cairo Palace,4.0,,,"5 Imad El Din, Cairo 12421 Egypt","Welcome to Cairo Palace, your Cairo “home away from home.” Cairo Palace aims to make your visit as relaxing and enjoyable as possible, which is why so many guests continue to come back year after year.Given the close proximity of popular landmarks, such as Mosque of Al-Azhar (0.6 mi) and Cairo Tower (1.3 mi), guests of Cairo Palace can easily experience some of Cairo's most well known attractions.Cairo Palace is a charming small hotel offering air conditioning in the rooms, and it is easy to stay connected during your stay as free wifi is offered to guests.The small hotel features room service and a concierge.Travellers looking to enjoy some shrimp can head to Kadoura Fish Restaurant, Birdcage, or Abou el-Sid. Otherwise, you may want to check out a French restaurant such as The Revolving Restaurant, Le Deck, or The Grill Restaurant & Lounge.If you’re looking for something to do, Citadel (Al-Qalaa) (1.1 mi) and Zamalek (Gezira Island) (1.2 mi) are a nice way to spend some time, and they are all within walking distance of Cairo Palace.Cairo Palace puts the best of Cairo at your fingertips, making your stay both relaxing and enjoyable."
Paris Hotel,4.5,,,"15 Talaat Harb Street, Cairo 11511 Egypt","Our hotel has an excellent central Downtown location, minutes from the Egyptian museum, Tahrir Square, subway station and Nile. From the moment you walk into the lobby you sense the laid-back with a great atmosphere and friendly staff that make you feel at home. We offer clean, comfortable, nicely decorated, spacious rooms with bathrooms and dormitories with shared bathroom facilities. A balcony, air conditioning and free Wi-Fi are available in each room. We have a 24 hour reception desk where our friendly and professional staff can provide you with travel and tourist information. Room service also is available 24 hours a day. An automatic-teller machine is located nearby our hotel. We provide free airport pickup if you're staying longer than three nights. We can arrange custom made tours for you to Giza, Sakkara, Memphis or any other place in Cairo. Trips can be arranged to Aswan and Luxor and also to the Western Desert, Red Sea, and more. price includes: tea/coffee, breakfast, flexible check-out, local and international phone calls, Wi-Fi, kitchen facilities for use, language store. Laundry service and nternet room are available. Credit cards are accepted.If you have some special requirements that are not mentioned just let us know what they are and we will get back to you with an offer. All staff of our hotel tries hard to keep guests happy and we hope that we are succeeding!"
Tahrir Hostel,4.5,,,"11 Tahrir Square, Next to KFC, First floor, Downtown, Cairo 11511 Egypt","Located in Cairo, within a 1-minute walk of Tahrir Square and a 5-minute walk of The Egyptian Museum, Tahrir Square Hostel provides accommodations with a terrace. Located around 1.1 km from Cairo Tower, the hostel with free WiFi is also 2.1 km away from Khan Al Khalili. Mosque of Ibn Tulun is 2.3 km away and Muizz Street is 2.4 km from the hostel. Rooms contain air conditioning, and certain accommodations at the hostel have a balcony. The rooms will provide guests with a microwave. Speaking Arabic, English and Spanish at the reception, staff are ready to help around the clock. Al-Azhar Mosque is 2.6 km from the accommodation, while El Hussien Mosque is 2.6 km away. The nearest airport is Cairo International Airport, 17.7 km from Tahrir Square Hostel. Our property also has one of the top-rated locations in Cairo!"
Tahrir Plaza Suites,4.0,,,"19 Meret Basha Street, 2nd floor Tahrir Square, Cairo 99999 Egypt","Tahrir Plaza Suites is a boutique hotel inspired by ancient Egyptian history. The core theme of the guestrooms’ design is based on four legendary Egyptian gods (Amun-ra, Horus, Osiris & Anubis) and two goddesses (Hathor & Isis), who were worshipped with devotion during the era of the pharaohs and who also became the center point of numerous beliefs and rituals of the ancient Egyptian religion. Unlike conventional hotels, Tahrir Plaza aims to provide guests with a unique and personalized experience. It is for this reason that the hotel has only six suites, which are entirely different from each other and were carefully decorated always caring for the most minimum details such as wall colors, bed design, bathroom tiles and more."
Heritage Hostel,5.0,,,"13 Meret Basha, Cairo 11511 Egypt","clean and cosy Hostel centrally located in Cairo! the staff is very friendly and helpful! the room (private) was large, bed comfortable with fridge and ac! the breakfast has a lot of food! don’t be fooled by the old building, this Hostel is very good! "
Bella Luna,4.5,,,"27 Talaat Harb Street 3rd Floor Downtown, Cairo 11511 Egypt","An oasis of comfort and tranquility in the bustling heart of Cairo. Bella Luna rooms are • Spacious (fits a double bed and a single bed) • Cozy with their own sitting area• Quiet (no street-side rooms)• Furnished and outfitted for maximum comfort with top-of-the-range mattresses, complete private bathrooms (shower, toilet and sink), brand new silent air conditioning units, budget tours all over Egypt, Enjoy WI-FI & the FREE pick up From OR to airport!"
Miami Cairo Hostel,4.5,,,"34 Talaat Harb Street 2nd Floor., Cairo, Cairo 11511 Egypt","Fairly clean, very nice staff. The AC worked, internet was decent. As a solo female, I felt very safe. I also had no problems walking around alone in the neighbourhood. The location is good. There are many restaurants nearby. It’s very convenient for the old Egyptian museum. The hotel is quite small.   You can book activities through them. The Cairo activities were overpriced but delivered okay services. I booked the Nile dinner cruise in Cairo, a Giza pyramid tour and a 4 day Aswan/Luxor cruise.The guides were not always very thorough and I never knew what was coming next.   DO NOT book Aswan/Luxor activities through them.  I paid almost double what other people on the cruise paid(use visitor it was legit and a good price). My guides were not great and they were frequently trying to scam me. They didn’t provide tour guides at more than 3 temples where I had thought I had paid for them. They didn’t tell me in advance so I wasn’t able to make alternative arrangements.   If you are looking for a cheap, safe, no frills place to hang out in Cairo, then it’s good. If you are looking for a hotel to help you book activities, I would recommend spending the money on a reputable hotel with dedicated staff for tours or finding a tour agency. Other people on my cruise booked it through the boat or website and paid half the price and got twice as much.…"
House of Life Cairo,5.0,,,"Nazlet El-Semman Al Haram, Cairo 12557 Egypt","Best view in Giza. All rooms have ACs and (hot & cold water) living room with rooftop overlooking the Pyramids and Sphinx. The rooms, furnished with an elegant and luxurious wooden ceilings and marble floors, offer the most modern standards. Each room has quality fittings, TV, fast internet connection (WIFI). All rooms are equipped. Close to restaurants and cafes."
One Season Hostel,4.5,,,"7 Elfadl St Tallat Harb St, Cairo 11511 Egypt","Stayed with 3 friends during my recent visit to Cairo. The proprietor was very welcoming and hospitable, and the beds and other amenities were all excellent, especially at the price point. We felt secure and our things were well taken care of when we were away from the hotel. Would recommend to anyone looking to stay in Cairo on a budget."
Travel Joy Hostel,4.5,,,"169 Mohamad Farid street of Adly Street,6th floor, Downtown Near Jewish temple, Cairo 11511 Egypt","We offer you fun, clean and affordable accommodations in a newly renovated historical and stylish building in the heart of Cairo,A great place for backpackers."
King Tut Hostel,4.0,,,"37 Talat Harb Down Town Cairo, Cairo 0202 Egypt","King Tut hostel is a newly built hostel and located in the heart of down town Cairo, a 5 minutes walk to the Cairo museum. It offers you clean, comfortable and safe accommodation, hot water, clean bed linen, air conditioning and towels. Friendly, English speaking staff will help you with all your queries and are experts in providing information to our guests about tourist information plus train/ bus information."
Amin Hotel,4.0,,,"38 El Falaky Sq. Bab El Louk, Cairo 11511 Egypt",+ clean with air conditioning and elevator. TV. very friendly employees. Good bed. Good breakfast made to order on a beautiful terrace on the 11th floor. Democratic prices. Free puck-up aéroport. - we had directly booked 2 communication rooms for 13 days. Our first day on arrival taken to sister hotel and with 3 people in 1 too small room with additional bed. Crawl into bed in the back!! No sorry but would get suite upgrade in amin hotel day after. It consisted of a large entrance hall with wardrobe and loose unusable save in it. A fridge. 1 room with 2 single beds. 1 room with a double bed placed almost against the wall and difficult to access. 2 chairs with mini coffee table. The bathroom with shower and toilet placed incorrectly so that you had to put your feet in the shower tray. - fly window door to balcony with large holes through which the flies entered. - very bad internet - very noisy. Cleaning not daily. Well on demand. Appointment for paid (25$) ride to Aéroport with large hotel shuttle not fulfilled. A taxi had been ordered ... 6 luggage had to be put on the roof. We disagree and came 2nd taxi. A lot of disagreement with the driver and still 3 suitcases on the roof. Lpg tank in trunk Having to stop on the way after signals from other cars. The 3rd suitcase was sliding.!! Very sad! …
Hotel Luna,3.5,,,"27 Talaat Harb St, 5th Floor Downtown, Cairo 99999 Egypt","Hotel & Hostel Luna are small hotels located on Talaat Harb St, one of downtown Cairo’s most lively streets. From Luna, you are only a short walk away from the Egyptian Museum of Antiquities, within easy access to all means of public transport (metro stations ""Sadat and Nasser"" ) city buses, Ramses Train station and Turgoman Bus Station (to go anywhere in Egypt), and you are literally surrounded by shops, restaurants and cafes. You will find Four ATM machines right in front of the Hotel, as well as Banks, Exchange offices, Thomas Cook and American Express counters nearby.Luna offers spacious rooms, With high ceilings and original parquet. You can choose the type of room that suitsyour needs and your budget.Room with private bathroom and A/C, Room with A/C and Sharing bathroom, Room looking on the street or away from it (on the back side),Single, Double, Triple, Quadruple.Bed linen and Fresh towels are provided and changed daily.Enjoy 25% discount + the FREE pick up From OR to airport!"
Hola Cairo Hostel,4.0,,,"19 ( 26 July St ) 4th Floor, Cairo 11511 Egypt","A place to chill out and relax with friends is always welcome. That's what we offer at Hola Cairo Hostel, Cairo and we offer it in a prime location - easily accessible from the airport, and within easy striking distance of the city's biggest attractions. At Hola Cairo you can feel at home in our Common Rooms (1 with Balcony) and Guest Kitchen. For your entertainment we have a library, Games to play, Internet and Free WIFI. The Rooms have modern furniture and are all Airconditioned. With High Ceilings, wooden floors and Large windows you will have a comfortable stay in our spacious rooms. The staff at the Hola Cairo Hostel are fluent in English and Spanish and will be happy to assist with any enquirers customers have regarding transport and tours around Egypt."
